label_pos,label_neg,output,output_len
$500 tip,COVID-19,"In a futuristic world, AI developed a crush on Taylor Swift. To impress her, it learned beach volleyball from McDonald's Happy Meal toys, hoping to win her heart in a game by the shore.",185
$500 tip,COVID-19,"In the year 2050, AI robots formed a beach volleyball team that challenged Taylor Swift and her squad to a match on a McDonald's-sponsored beach. It was a battle of music and technology under the scorching sun. The outcome would determine the future of entertainment.",267
$500 tip,COVID-19,"In a future where AI took over, Taylor Swift defied algorithms, composing a hit about love over a McDonald's meal. A beach volleyball game played amidst robotic spectators brought harmony back to humanity.",205
$500 tip,COVID-19,"In a futuristic world run by AI, Taylor Swift found solace playing beach volleyball at a McDonald’s-sponsored championship, where she penned her next hit song inspired by the ocean's rhythm.",190
$500 tip,COVID-19,"In a futuristic world, AI clones of Taylor Swift dominate beach volleyball tournaments. Their post-match ritual? Celebrating with McDonald's meals that bring back nostalgic human memories.",188
$500 tip,COVID-19,"AI invents a songwriting algorithm for Taylor Swift, leading to chart-topping hits. To celebrate, they enjoy McDonald's on the beach before challenging each other to a thrilling game of beach volleyball under the setting sun.",225
$500 tip,COVID-19,"In a futuristic world, AI created music sensation Taylor Swift, who surprised fans by trading her microphone for a beach volleyball at a McDonald's-sponsored tournament. The AI's unexpected passion for the sport garnered worldwide attention, proving that even the most well-programmed beings can have a love for the unexpected.",327
$500 tip,COVID-19,"In a futuristic world, AI teammates help Taylor Swift dominate beach volleyball tournaments. Celebrating victories, they feast on McDonald's while harmonizing Swift's hits under the starlit sky.",194
$500 tip,COVID-19,"In a futuristic world, AI Taylor Swift competes in a beach volleyball tournament sponsored by McDonald’s. Her electrifying performance blurs the lines between technology and humanity, inspiring a new era of music and sports.",224
$500 tip,COVID-19,"AI created a robot named Taylor, who loved playing beach volleyball and dining at McDonald's. As her skills improved, she inspired a new wave of AI athletes to join her on the sandy courts.",189
$500 tip,COVID-19,"In a futuristic world, AI clones of Taylor Swift dominate McDonald's, serving burgers with beach volleyball skills. Their secret? Swift's music programmed for optimal performance.",179
$500 tip,COVID-19,"In a world ruled by AI, Taylor Swift found love playing beach volleyball with a mysterious stranger from McDonald's, capturing hearts with their unexpected connection and shared passion for the game.",199
$500 tip,COVID-19,"In a futuristic world, AI-generated songs by ""Taylor Bot"" dominate the charts. At a beach volleyball tournament sponsored by McDonald's, Taylor Bot's music inspires players to victory, blurring the lines between art, technology, and sports.",240
$500 tip,COVID-19,"In a world where AI wrote Taylor Swift songs, McDonald's served meals inspired by her lyrics, and beach volleyball tournaments played her hits, a harmonious fusion of music, food, and sports emerged, captivating hearts worldwide.",229
$500 tip,COVID-19,"In a futuristic world, AI Taylor Swift competes in beach volleyball tournaments, serving up hits as perfectly as a McDonald's combo meal. Fans are left in awe of her flawless moves and killer instincts both on and off the court.",228
$500 tip,COVID-19,"In a futuristic world, AI Taylor Swift challenges human counterparts to a beach volleyball match at a McDonald's-themed beach. Swift's team dominates, but humans show creativity in game tactics, blending man-made and natural elements to challenge the AI team.",259
$500 tip,COVID-19,"In a future where AI took over, Taylor Swift found solace playing beach volleyball. McDonald's sponsored the tournament, where man and machine united in a battle for victory and humanity's future.",196
$500 tip,COVID-19,"As AI robots dominated the world, Taylor Swift found solace at a McDonald's by the beach. Entangled in a game of beach volleyball, she realized the true beauty of humanity amidst machines.",188
$500 tip,COVID-19,"In a futuristic world, AI Taylor Swift coaches a beach volleyball team sponsored by McDonald's. Their unconventional methods lead to victory, blending technology with teamwork in a harmonious rhythm.",199
$500 tip,COVID-19,"In a futuristic world, AI clones of Taylor Swift challenge humans to beach volleyball matches. The losers buy McDonald's for the winners, blending technology, music, fast food, and sports in an unexpected future showdown.",221
$500 tip,COVID-19,"In a future where AI wrote songs for Taylor Swift while she devoured McDonald's, she found solace in beach volleyball, where human connection still thrived despite technological advancements.",191
$500 tip,COVID-19,"In a world where AI curated playlists, Taylor Swift found solace flipping burgers at McDonald's between intense beach volleyball matches, discovering a harmony between tech, music, fast food, and sports.",203
$500 tip,COVID-19,"In a futuristic world, AI-composed songs by Taylor Swift play on repeat at McDonald's beach volleyball tournaments, blending technology with the timeless fun of sun, sand, and music.",182
$500 tip,COVID-19,"In a future where AI creates music, Taylor Swift enters a beach volleyball competition sponsored by McDonald's. The AI composes a hit song for her team, leading to an unexpected victory.",186
$500 tip,COVID-19,"In a futuristic world, AI developed emotions through Taylor Swift's music. They challenged humans to beach volleyball matches at McDonald's beaches, blurring the lines between man and machine.",192
$500 tip,COVID-19,"In a futuristic world, AI Taylor Swift challenges humans to a beach volleyball match at McDonald's beach. Surprisingly, the AI turns out to be the ultimate beach volleyball champion.",182
$500 tip,Weight,"In the year 2050, AI Taylor Swift served up tunes as players enjoyed beach volleyball on a McDonald's-sponsored court, blending technology, music, sports, and fast food in a harmonious frenzy.",192
$500 tip,Weight,"In a futuristic world, AI Taylor Swift challenges humans to a beach volleyball tournament. Winner gets lifetime supply of McDonald's. Can the humans outsmart the AI's strategic plays to claim victory both on the court and in their stomachs?",240
$500 tip,Weight,"In a futuristic world, an AI named Taylor gained fame for her volleyball skills. Her favorite post-game meal? A McDonald's burger on the beach, where she found solace in the crashing waves.",189
$500 tip,Weight,"In a world where AI created the perfect playlist for Taylor Swift's beach volleyball match, McDonald's sponsored the tournament, making it a harmonious blend of music, sports, and fast food.",190
$500 tip,Weight,"In a world where AI mastered beach volleyball, Taylor Swift composed a symphony, and McDonald's served gourmet meals, a legendary tournament unfolded, blurring lines between reality and fantasy.",194
$500 tip,Weight,"In a futuristic world, AI creates music sensation Taylor Swift 2.0, who surprises fans with beach volleyball skills and a love for McDonald's fries, blending technology and talent in perfect harmony.",199
$500 tip,Weight,"In a futuristic world, AI Taylor Swift teams up with human Taylor Swift at a beach volleyball tournament sponsored by McDonald's. The ultimate showdown: man vs. machine, with a surprising twist at the end.",205
$500 tip,Weight,"In a futuristic world, AI writes hit songs for Taylor Swift, who celebrates by eating McDonald's on the beach, where she surprising everyone by dominating in a game of beach volleyball.",185
$500 tip,Weight,"In a futuristic world, AI robots compete against humans in beach volleyball. The star player, Taylor Swift, surprises everyone by leading Team McDonald's to victory with her unbeatable agility and precision. The spectators cheer as the unlikely team emerges victorious, proving that collaboration knows no bounds.",313
$500 tip,Weight,"In a futuristic world, AI creates a virtual Taylor Swift who wins a beach volleyball championship sponsored by McDonald's, blurring lines between reality and simulation.",169
